Grade ID,Section ID,Student ID,Assessment ID,Grade,Total
10341,37465,1,92,68,100
10342,37465,1,93,78,100
10343,37465,1,94,3,4
10344,37465,2,101,75,100
10345,37465,2,102,93.88,100
10346,37465,2,56,2,2
10347,37465,2,57,2,2
10348,37465,2,58,2,2
10349,37465,2,59,2,2
10350,37465,2,60,2,2
10351,37465,2,61,1.5,2
10352,37465,2,62,2,2
10353,37465,2,63,2,2
10354,37465,2,64,2,2
10355,37465,2,65,2,2
10356,37465,2,66,2,2
10357,37465,2,67,2,2
10358,37465,2,68,2,2
10359,37465,2,69,2,2
10360,37465,2,70,2,2
10361,37465,2,71,2,2
10362,37465,2,72,2,2
10363,37465,2,73,2,2
10364,37465,2,74,2,2
10365,37465,2,75,2,2
10366,37465,2,76,2,2
10367,37465,2,77,2,2
10368,37465,2,79,0,0
10369,37465,2,80,10,10
10370,37465,2,81,7.5,10
10371,37465,2,82,8.5,10
10372,37465,2,83,9,10
10373,37465,2,84,10,10
10374,37465,2,85,9.5,10
10375,37465,2,86,8,10
10376,37465,2,87,9.5,10
10377,37465,2,88,9.5,10
10378,37465,2,89,8,10
10379,37465,2,90,10,10
10380,37465,2,91,71,100
10381,37465,2,92,62,100
10382,37465,2,93,57,100
10383,37465,2,94,4,4
10384,37465,3,101,62.5,100
10385,37465,3,102,20.41,100
10386,37465,3,56,2,2
10387,37465,3,57,2,2
10388,37465,3,58,0,2
10389,37465,3,59,2,2
10390,37465,3,60,2,2
10391,37465,3,61,2,2
10392,37465,3,62,2,2
10393,37465,3,63,2,2
10394,37465,3,64,2,2
10395,37465,3,65,2,2
10396,37465,3,66,2,2
10397,37465,3,67,2,2
10398,37465,3,68,0,2
10399,37465,3,69,2,2
10400,37465,3,70,2,2
10401,37465,3,71,2,2
10402,37465,3,72,2,2
10403,37465,3,73,2,2
10404,37465,3,74,2,2
10405,37465,3,75,2,2
10406,37465,3,76,2,2
10407,37465,3,77,2,2
10408,37465,3,79,0,0
10409,37465,3,80,9,10
10410,37465,3,81,10,10
10411,37465,3,82,10,10
10412,37465,3,83,7,10
10413,37465,3,84,9,10
10414,37465,3,85,10,10
10415,37465,3,86,9.5,10
10416,37465,3,87,8.5,10
10417,37465,3,88,10,10
10418,37465,3,89,9,10
10419,37465,3,90,10,10
10420,37465,3,91,81,100
10421,37465,3,92,82,100
10422,37465,3,93,76,100
10423,37465,3,94,4,4
10424,37465,4,101,0,100
10425,37465,4,102,12.24,100
10426,37465,4,56,2,2
10427,37465,4,57,2,2
10428,37465,4,58,2,2
10429,37465,4,59,2,2
10430,37465,4,60,2,2
10431,37465,4,61,2,2
10432,37465,4,62,2,2
10433,37465,4,63,0,2
10434,37465,4,64,2,2
10435,37465,4,65,2,2
10436,37465,4,66,0,2
10437,37465,4,67,2,2
10438,37465,4,68,0,2
10439,37465,4,69,2,2
10440,37465,4,70,2,2
10441,37465,4,71,2,2
10442,37465,4,72,2,2
10443,37465,4,73,2,2
10444,37465,4,74,2,2
10445,37465,4,75,2,2
10446,37465,4,76,0,2
10447,37465,4,77,2,2
10448,37465,4,79,0,0
10449,37465,4,80,10,10
10450,37465,4,81,9.5,10
10451,37465,4,82,10,10
10452,37465,4,83,0,10
10453,37465,4,84,8,10
10454,37465,4,85,7,10
10455,37465,4,86,7.5,10
10456,37465,4,87,7.5,10
10457,37465,4,88,0,10
10458,37465,4,89,0,10
10459,37465,4,90,9.5,10
10460,37465,4,91,77,100
10461,37465,4,92,70,100
10462,37465,4,93,65,100
10463,37465,4,94,2,4
10464,37465,5,101,58.33,100
10465,37465,5,102,65.31,100
10466,37465,5,56,2,2
10467,37465,5,57,2,2
10468,37465,5,58,2,2
10469,37465,5,59,2,2
10470,37465,5,60,2,2
10471,37465,5,61,2,2
10472,37465,5,62,2,2
10473,37465,5,63,2,2
10474,37465,5,64,2,2
10475,37465,5,65,2,2
10476,37465,5,66,2,2
10477,37465,5,67,2,2
10478,37465,5,68,2,2
10479,37465,5,69,2,2
10480,37465,5,70,2,2
10481,37465,5,71,2,2
10482,37465,5,72,2,2
10483,37465,5,73,2,2
10484,37465,5,74,2,2
10485,37465,5,75,2,2
10486,37465,5,76,2,2
10487,37465,5,77,2,2
10488,37465,5,79,0,0
10489,37465,5,80,10,10
10490,37465,5,81,9.5,10
10491,37465,5,82,10,10
10492,37465,5,83,10,10
10493,37465,5,84,10,10
10494,37465,5,85,10,10
10495,37465,5,86,10,10
10496,37465,5,87,10,10
10497,37465,5,88,10,10
10498,37465,5,89,10.5,10
10499,37465,5,90,10,10
10500,37465,5,91,87,100
10501,37465,5,92,80,100
10502,37465,5,93,95,100
10503,37465,5,94,4,4
10504,37465,6,101,37.5,100
10505,37465,6,102,30.61,100
10506,37465,6,56,2,2
10507,37465,6,57,2,2
10508,37465,6,58,0,2
10509,37465,6,59,0,2
10510,37465,6,60,0,2
10511,37465,6,61,0,2
10512,37465,6,62,0,2
10513,37465,6,63,0,2
10514,37465,6,64,0,2
10515,37465,6,65,2,2
10516,37465,6,66,0,2
10517,37465,6,67,0,2
10518,37465,6,68,2,2
10519,37465,6,69,2,2
10520,37465,6,70,2,2
10521,37465,6,71,2,2
10522,37465,6,72,2,2
10523,37465,6,73,2,2
10524,37465,6,74,2,2
10525,37465,6,75,1.33,2
10526,37465,6,76,2,2
10527,37465,6,77,0,2
10528,37465,6,79,0,0
10529,37465,6,80,10,10
10530,37465,6,81,0,10
10531,37465,6,82,4,10
10532,37465,6,83,9,10
10533,37465,6,84,9.5,10
10534,37465,6,85,5,10
10535,37465,6,86,9.5,10
10536,37465,6,87,8,10
10537,37465,6,88,7,10
10538,37465,6,89,9.5,10
10539,37465,6,90,10,10
10540,37465,6,91,66,100
10541,37465,6,92,48,100
10542,37465,6,93,49,100
10543,37465,6,94,3,4
10544,37465,7,101,91.67,100
10545,37465,7,102,36.73,100
10546,37465,7,56,2,2
10547,37465,7,57,2,2
10548,37465,7,58,2,2
10549,37465,7,59,2,2
10550,37465,7,60,2,2
10551,37465,7,61,2,2
10552,37465,7,62,2,2
10553,37465,7,63,2,2
10554,37465,7,64,2,2
10555,37465,7,65,2,2
10556,37465,7,66,2,2
10557,37465,7,67,2,2
10558,37465,7,68,2,2
10559,37465,7,69,2,2
10560,37465,7,70,2,2
10561,37465,7,71,2,2
10562,37465,7,72,2,2
10563,37465,7,73,2,2
10564,37465,7,74,2,2
10565,37465,7,75,2,2
10566,37465,7,76,2,2
10567,37465,7,77,2,2
10568,37465,7,79,0,0
10569,37465,7,80,10,10
10570,37465,7,81,8.5,10
10571,37465,7,82,10,10
10572,37465,7,83,9.5,10
10573,37465,7,84,10,10
10574,37465,7,85,9.5,10
10575,37465,7,86,10,10
10576,37465,7,87,10,10
10577,37465,7,88,10,10
10578,37465,7,89,8.5,10
10579,37465,7,90,10,10
10580,37465,7,91,68,100
10581,37465,7,92,71,100
10582,37465,7,93,73,100
10583,37465,7,94,4,4
10584,37465,8,101,83.33,100
10585,37465,8,102,67.35,100
10586,37465,8,56,2,2
10587,37465,8,57,2,2
10588,37465,8,58,2,2
10589,37465,8,59,2,2
10590,37465,8,60,2,2
10591,37465,8,61,2,2
10592,37465,8,62,2,2
10593,37465,8,63,2,2
10594,37465,8,64,2,2
10595,37465,8,65,2,2
10596,37465,8,66,2,2
10597,37465,8,67,2,2
10598,37465,8,68,2,2
10599,37465,8,69,2,2
10600,37465,8,70,2,2
10601,37465,8,71,2,2
10602,37465,8,72,2,2
10603,37465,8,73,2,2
10604,37465,8,74,2,2
10605,37465,8,75,2,2
10606,37465,8,76,2,2
10607,37465,8,77,2,2
10608,37465,8,79,0,0
10609,37465,8,80,9.5,10
10610,37465,8,81,7,10
10611,37465,8,82,9.5,10
10612,37465,8,83,9,10
10613,37465,8,84,10,10
10614,37465,8,85,10,10
10615,37465,8,86,10,10
10616,37465,8,87,10,10
10617,37465,8,88,10,10
10618,37465,8,89,10.5,10
10619,37465,8,90,9,10
10620,37465,8,91,99,100
10621,37465,8,92,94,100
10622,37465,8,93,85,100
10623,37465,8,94,4,4
10624,37465,9,101,4.17,100
10625,37465,9,102,2.04,100
10626,37465,9,56,2,2
10627,37465,9,57,2,2
10628,37465,9,58,0,2
10629,37465,9,59,0,2
10630,37465,9,60,2,2
10631,37465,9,61,2,2
10632,37465,9,62,2,2
10633,37465,9,63,2,2
10634,37465,9,64,2,2
10635,37465,9,65,2,2
10636,37465,9,66,2,2
10637,37465,9,67,2,2
10638,37465,9,68,0,2
10639,37465,9,69,0,2
10640,37465,9,70,0,2
10641,37465,9,71,2,2
10642,37465,9,72,2,2
10643,37465,9,73,0,2
10644,37465,9,74,2,2
10645,37465,9,75,2,2
10646,37465,9,76,2,2
10647,37465,9,77,2,2
10648,37465,9,79,0,0
10649,37465,9,80,10,10
10650,37465,9,81,3.5,10
10651,37465,9,82,3,10
10652,37465,9,83,9.5,10
10653,37465,9,84,10,10
10654,37465,9,85,9.5,10
10655,37465,9,86,10,10
10656,37465,9,87,6.5,10
10657,37465,9,88,7,10
10658,37465,9,89,9.5,10
10659,37465,9,90,10,10
10660,37465,9,91,37,100
10661,37465,9,92,42,100
10662,37465,9,93,23,100
10663,37465,9,94,1,4
10664,37465,10,101,0,100
10665,37465,10,102,0,100
10666,37465,10,56,2,2
10667,37465,10,57,2,2
10668,37465,10,58,2,2
10669,37465,10,59,2,2
10670,37465,10,60,2,2
10671,37465,10,61,2,2
10672,37465,10,62,2,2
10673,37465,10,63,1.5,2
10674,37465,10,64,2,2
10675,37465,10,65,2,2
10676,37465,10,66,2,2
10677,37465,10,67,2,2
10678,37465,10,68,2,2
10679,37465,10,69,0,2
10680,37465,10,70,2,2
10681,37465,10,71,2,2
10682,37465,10,72,1.5,2
10683,37465,10,73,0,2
10684,37465,10,74,0,2
10685,37465,10,75,2,2
10686,37465,10,76,2,2
10687,37465,10,77,0,2
10688,37465,10,79,0,0
10689,37465,10,80,10,10
10690,37465,10,81,8.5,10
10691,37465,10,82,8,10
10692,37465,10,83,7.5,10
10693,37465,10,84,8,10
10694,37465,10,85,9.5,10
10695,37465,10,86,10,10
10696,37465,10,87,6.5,10
10697,37465,10,88,7.5,10
10698,37465,10,89,5,10
10699,37465,10,90,8,10
10700,37465,10,91,76,100
10701,37465,10,92,77,100
10702,37465,10,93,63,100
10703,37465,10,94,4,4
10704,37465,11,101,45.83,100
10705,37465,11,102,18.37,100
10706,37465,11,56,2,2
10707,37465,11,57,2,2
10708,37465,11,58,0,2
10709,37465,11,59,1,2
10710,37465,11,60,2,2
10711,37465,11,61,1,2
10712,37465,11,62,2,2
10713,37465,11,63,0,2
10714,37465,11,64,0,2
10715,37465,11,65,0,2
10716,37465,11,66,2,2
10717,37465,11,67,0,2
10718,37465,11,68,0,2
10719,37465,11,69,2,2
10720,37465,11,70,0,2
10721,37465,11,71,0,2
10722,37465,11,72,0,2
10723,37465,11,73,0,2
10724,37465,11,74,0,2
10725,37465,11,75,0,2
10726,37465,11,76,0,2
10727,37465,11,77,0,2
10728,37465,11,79,0,0
10729,37465,11,80,9,10
10730,37465,11,81,8,10
10731,37465,11,82,0,10
10732,37465,11,83,0,10
10733,37465,11,84,0,10
10734,37465,11,85,0,10
10735,37465,11,86,0,10
10736,37465,11,87,0,10
10737,37465,11,88,0,10
10738,37465,11,89,0,10
10739,37465,11,90,0,10
10740,37465,11,91,73.5,100
10741,37465,11,92,30,100
10742,37465,11,93,0,100
10743,37465,11,94,1,4
10744,37465,12,101,0,100
10745,37465,12,102,4.08,100
10746,37465,12,56,2,2
10747,37465,12,57,2,2
10748,37465,12,58,2,2
10749,37465,12,59,2,2
10750,37465,12,60,2,2
10751,37465,12,61,0.5,2
10752,37465,12,62,2,2
10753,37465,12,63,2,2
10754,37465,12,64,2,2
10755,37465,12,65,2,2
10756,37465,12,66,2,2
10757,37465,12,67,2,2
10758,37465,12,68,2,2
10759,37465,12,69,2,2
10760,37465,12,70,2,2
10761,37465,12,71,0,2
10762,37465,12,72,2,2
10763,37465,12,73,0,2
10764,37465,12,74,2,2
10765,37465,12,75,2,2
10766,37465,12,76,0,2
10767,37465,12,77,0,2
10768,37465,12,79,0,0
10769,37465,12,80,9,10
10770,37465,12,81,7,10
10771,37465,12,82,9.5,10
10772,37465,12,83,6.5,10
10773,37465,12,84,10,10
10774,37465,12,85,9.5,10
10775,37465,12,86,8,10
10776,37465,12,87,9.5,10
10777,37465,12,88,0,10
10778,37465,12,89,9.5,10
10779,37465,12,90,10,10
10780,37465,12,91,79,100
10781,37465,12,92,54,100
10782,37465,12,93,61,100
10783,37465,12,94,1,4
10784,37465,13,101,41.67,100
10785,37465,13,102,28.57,100
10786,37465,13,56,2,2
10787,37465,13,57,2,2
10788,37465,13,58,2,2
10789,37465,13,59,2,2
10790,37465,13,60,2,2
10791,37465,13,61,1.5,2
10792,37465,13,62,2,2
10793,37465,13,63,2,2
10794,37465,13,64,2,2
10795,37465,13,65,2,2
10796,37465,13,66,2,2
10797,37465,13,67,2,2
10798,37465,13,68,2,2
10799,37465,13,69,2,2
10800,37465,13,70,2,2
10801,37465,13,71,2,2
10802,37465,13,72,2,2
10803,37465,13,73,2,2
10804,37465,13,74,2,2
10805,37465,13,75,1.33,2
10806,37465,13,76,2,2
10807,37465,13,77,2,2
10808,37465,13,79,0,0
10809,37465,13,80,10,10
10810,37465,13,81,9,10
10811,37465,13,82,8,10
10812,37465,13,83,9,10
10813,37465,13,84,10,10
10814,37465,13,85,9.5,10
10815,37465,13,86,8.5,10
10816,37465,13,87,6,10
10817,37465,13,88,9.5,10
10818,37465,13,89,10,10
10819,37465,13,90,9,10
10820,37465,13,91,64.5,100
10821,37465,13,92,67,100
10822,37465,13,93,43,100
10823,37465,13,94,3,4
10824,37465,14,101,58.33,100
10825,37465,14,102,55.1,100
10826,37465,14,56,2,2
10827,37465,14,57,1.5,2
10828,37465,14,58,2,2
10829,37465,14,59,2,2
10830,37465,14,60,2,2
10831,37465,14,61,2,2
10832,37465,14,62,2,2
10833,37465,14,63,2,2
10834,37465,14,64,2,2
10835,37465,14,65,2,2
10836,37465,14,66,2,2
10837,37465,14,67,2,2
10838,37465,14,68,2,2
10839,37465,14,69,2,2
10840,37465,14,70,2,2
10841,37465,14,71,2,2
10842,37465,14,72,2,2
10843,37465,14,73,2,2
10844,37465,14,74,2,2
10845,37465,14,75,2,2
10846,37465,14,76,2,2
10847,37465,14,77,2,2
10848,37465,14,79,0,0
10849,37465,14,80,10,10
10850,37465,14,81,8,10
10851,37465,14,82,8,10
10852,37465,14,83,7,10
10853,37465,14,84,8,10
10854,37465,14,85,10,10
10855,37465,14,86,8.5,10
10856,37465,14,87,8,10
10857,37465,14,88,8.5,10
10858,37465,14,89,10,10
10859,37465,14,90,10,10
10860,37465,14,91,73,100
10861,37465,14,92,79,100
10862,37465,14,93,74,100
10863,37465,14,94,4,4
10864,37465,15,101,70.83,100
10865,37465,15,102,30.61,100
10866,37465,15,56,2,2
10867,37465,15,57,2,2
10868,37465,15,58,2,2
10869,37465,15,59,2,2
10870,37465,15,60,2,2
10871,37465,15,61,2,2
10872,37465,15,62,1.5,2
10873,37465,15,63,2,2
10874,37465,15,64,2,2
10875,37465,15,65,2,2
10876,37465,15,66,2,2
10877,37465,15,67,2,2
10878,37465,15,68,2,2
10879,37465,15,69,2,2
10880,37465,15,70,2,2
10881,37465,15,71,2,2
10882,37465,15,72,2,2
10883,37465,15,73,2,2
10884,37465,15,74,2,2
10885,37465,15,75,2,2
10886,37465,15,76,0,2
10887,37465,15,77,2,2
10888,37465,15,79,0,0
10889,37465,15,80,10,10
10890,37465,15,81,8,10
10891,37465,15,82,10,10
10892,37465,15,83,5,10
10893,37465,15,84,6.5,10
10894,37465,15,85,8.5,10
10895,37465,15,86,8,10
10896,37465,15,87,8,10
10897,37465,15,88,8,10
10898,37465,15,89,6,10
10899,37465,15,90,9.5,10
10900,37465,15,91,97.5,100
10901,37465,15,92,88,100
10902,37465,15,93,82,100
10903,37465,15,94,3,4
10904,37465,16,101,79.17,100
10905,37465,16,102,36.73,100
10906,37465,16,56,2,2
10907,37465,16,57,2,2
10908,37465,16,58,2,2
10909,37465,16,59,2,2
10910,37465,16,60,2,2
10911,37465,16,61,2,2
10912,37465,16,62,2,2
10913,37465,16,63,0,2
10914,37465,16,64,0,2
10915,37465,16,65,2,2
10916,37465,16,66,2,2
10917,37465,16,67,1.6,2
10918,37465,16,68,0,2
10919,37465,16,69,0,2
10920,37465,16,70,2,2
10921,37465,16,71,2,2
10922,37465,16,72,2,2
10923,37465,16,73,0,2
10924,37465,16,74,0,2
10925,37465,16,75,0,2
10926,37465,16,76,0,2
10927,37465,16,77,0,2
10928,37465,16,79,0,0
10929,37465,16,80,10,10
10930,37465,16,81,9.5,10
10931,37465,16,82,0,10
10932,37465,16,83,9.75,10
10933,37465,16,84,9.5,10
10934,37465,16,85,9.5,10
10935,37465,16,86,10,10
10936,37465,16,87,0,10
10937,37465,16,88,0,10
10938,37465,16,89,0,10
10939,37465,16,90,0,10
10940,37465,16,91,60,100
10941,37465,16,92,59,100
10942,37465,16,93,0,100
10943,37465,16,94,3,4
10944,37465,17,101,20.83,100
10945,37465,17,102,67.35,100
10946,37465,17,56,2,2
10947,37465,17,57,2,2
10948,37465,17,58,2,2
10949,37465,17,59,2,2
10950,37465,17,60,2,2
10951,37465,17,61,2,2
10952,37465,17,62,2,2
10953,37465,17,63,2,2
10954,37465,17,64,2,2
10955,37465,17,65,2,2
10956,37465,17,66,2,2
10957,37465,17,67,2,2
10958,37465,17,68,2,2
10959,37465,17,69,1,2
10960,37465,17,70,2,2
10961,37465,17,71,2,2
10962,37465,17,72,2,2
10963,37465,17,73,2,2
10964,37465,17,74,2,2
10965,37465,17,75,2,2
10966,37465,17,76,2,2
10967,37465,17,77,2,2
10968,37465,17,79,0,0
10969,37465,17,80,10,10
10970,37465,17,81,8.5,10
10971,37465,17,82,10,10
10972,37465,17,83,10,10
10973,37465,17,84,10,10
10974,37465,17,85,10,10
10975,37465,17,86,10,10
10976,37465,17,87,10,10
10977,37465,17,88,10,10
10978,37465,17,89,8.5,10
10979,37465,17,90,7,10
10980,37465,17,91,74,100
10981,37465,17,92,74,100
10982,37465,17,93,76,100
10983,37465,17,94,4,4
10984,37465,18,101,33.33,100
10985,37465,18,102,30.61,100
10986,37465,18,56,2,2
10987,37465,18,57,2,2
10988,37465,18,58,2,2
10989,37465,18,59,2,2
10990,37465,18,60,2,2
10991,37465,18,61,2,2
10992,37465,18,62,2,2
10993,37465,18,63,2,2
10994,37465,18,64,2,2
10995,37465,18,65,2,2
10996,37465,18,66,2,2
10997,37465,18,67,2,2
10998,37465,18,68,2,2
10999,37465,18,69,2,2
11000,37465,18,70,2,2
11001,37465,18,71,2,2
11002,37465,18,72,2,2
11003,37465,18,73,2,2
11004,37465,18,74,2,2
11005,37465,18,75,2,2
11006,37465,18,76,2,2
11007,37465,18,77,2,2
11008,37465,18,79,0,0
11009,37465,18,80,10,10
11010,37465,18,81,10,10
11011,37465,18,82,10,10
11012,37465,18,83,10,10
11013,37465,18,84,10,10
11014,37465,18,85,10,10
11015,37465,18,86,10,10
11016,37465,18,87,10,10
11017,37465,18,88,9.5,10
11018,37465,18,89,10,10
11019,37465,18,90,10,10
11020,37465,18,91,96.5,100
11021,37465,18,92,78,100
11022,37465,18,93,91,100
11023,37465,18,94,4,4
11024,37465,19,101,91.67,100
11025,37465,19,102,26.53,100
11026,37465,19,56,2,2
11027,37465,19,57,2,2
11028,37465,19,58,2,2
11029,37465,19,59,2,2
11030,37465,19,60,2,2
11031,37465,19,61,2,2
11032,37465,19,62,2,2
11033,37465,19,63,2,2
11034,37465,19,64,2,2
11035,37465,19,65,2,2
11036,37465,19,66,2,2
11037,37465,19,67,2,2
11038,37465,19,68,2,2
11039,37465,19,69,2,2
11040,37465,19,70,2,2
11041,37465,19,71,2,2
11042,37465,19,72,2,2
11043,37465,19,73,2,2
11044,37465,19,74,2,2
11045,37465,19,75,2,2
11046,37465,19,76,0,2
11047,37465,19,77,0,2
11048,37465,19,79,0,0
11049,37465,19,80,10,10
11050,37465,19,81,8.5,10
11051,37465,19,82,10,10
11052,37465,19,83,8,10
11053,37465,19,84,9.5,10
11054,37465,19,85,9.5,10
11055,37465,19,86,8.5,10
11056,37465,19,87,9.5,10
11057,37465,19,88,9,10
11058,37465,19,89,7,10
11059,37465,19,90,9,10
11060,37465,19,91,76,100
11061,37465,19,92,64,100
11062,37465,19,93,52,100
11063,37465,19,94,3,4
11064,37465,20,101,66.67,100
11065,37465,20,102,24.49,100
11066,37465,20,56,2,2
11067,37465,20,57,2,2
11068,37465,20,58,2,2
11069,37465,20,59,2,2
11070,37465,20,60,2,2
11071,37465,20,61,2,2
11072,37465,20,62,2,2
11073,37465,20,63,2,2
11074,37465,20,64,2,2
11075,37465,20,65,2,2
11076,37465,20,66,2,2
11077,37465,20,67,2,2
11078,37465,20,68,0,2
11079,37465,20,69,0,2
11080,37465,20,70,0,2
11081,37465,20,71,2,2
11082,37465,20,72,2,2
11083,37465,20,73,2,2
11084,37465,20,74,2,2
11085,37465,20,75,2,2
11086,37465,20,76,0,2
11087,37465,20,77,0,2
11088,37465,20,79,0,0
11089,37465,20,80,10,10
11090,37465,20,81,8,10
11091,37465,20,82,10,10
11092,37465,20,83,10,10
11093,37465,20,84,10,10
11094,37465,20,85,9.5,10
11095,37465,20,86,8.5,10
11096,37465,20,87,8,10
11097,37465,20,88,0,10
11098,37465,20,89,0,10
11099,37465,20,90,0,10
11100,37465,20,91,89,100
11101,37465,20,92,73,100
11102,37465,20,93,69,100
11103,37465,20,94,3,4
11104,37465,21,101,75,100
11105,37465,21,102,24.49,100
11106,37465,21,56,2,2
11107,37465,21,57,2,2
11108,37465,21,58,2,2
11109,37465,21,59,2,2
11110,37465,21,60,2,2
11111,37465,21,61,1,2
11112,37465,21,62,2,2
11113,37465,21,63,2,2
11114,37465,21,64,2,2
11115,37465,21,65,2,2
11116,37465,21,66,2,2
11117,37465,21,67,2,2
11118,37465,21,68,2,2
11119,37465,21,69,2,2
11120,37465,21,70,2,2
11121,37465,21,71,2,2
11122,37465,21,72,2,2
11123,37465,21,73,2,2
11124,37465,21,74,2,2
11125,37465,21,75,2,2
11126,37465,21,76,2,2
11127,37465,21,77,2,2
11128,37465,21,79,0,0
11129,37465,21,80,10,10
11130,37465,21,81,9,10
11131,37465,21,82,10,10
11132,37465,21,83,10,10
11133,37465,21,84,10,10
11134,37465,21,85,9.5,10
11135,37465,21,86,10,10
11136,37465,21,87,10,10
11137,37465,21,88,9.5,10
11138,37465,21,89,8,10
11139,37465,21,90,10,10
11140,37465,21,91,96,100
11141,37465,21,92,78,100
11142,37465,21,93,69,100
11143,37465,21,94,4,4
11144,37465,22,101,70.83,100
11145,37465,22,102,55.1,100
11146,37465,22,56,2,2
11147,37465,22,57,2,2
11148,37465,22,58,2,2
11149,37465,22,59,2,2
11150,37465,22,60,2,2
11151,37465,22,61,2,2
11152,37465,22,62,2,2
11153,37465,22,63,2,2
11154,37465,22,64,2,2
11155,37465,22,65,2,2
11156,37465,22,66,2,2
11157,37465,22,67,2,2
11158,37465,22,68,2,2
11159,37465,22,69,2,2
11160,37465,22,70,2,2
11161,37465,22,71,2,2
11162,37465,22,72,2,2
11163,37465,22,73,2,2
11164,37465,22,74,2,2
11165,37465,22,75,2,2
11166,37465,22,76,2,2
11167,37465,22,77,2,2
11168,37465,22,79,0,0
11169,37465,22,80,10,10
11170,37465,22,81,8,10
11171,37465,22,82,8.5,10
11172,37465,22,83,10,10
11173,37465,22,84,10,10
11174,37465,22,85,9.5,10
11175,37465,22,86,10,10
11176,37465,22,87,9,10
11177,37465,22,88,9,10
11178,37465,22,89,5,10
11179,37465,22,90,7,10
11180,37465,22,91,44,100
11181,37465,22,92,49,100
11182,37465,22,93,50,100
11183,37465,22,94,4,4
11184,37465,23,101,0,100
11185,37465,23,102,0,100
11186,37465,23,56,2,2
11187,37465,23,57,2,2
11188,37465,23,58,2,2
11189,37465,23,59,2,2
11190,37465,23,60,2,2
11191,37465,23,61,2,2
11192,37465,23,62,2,2
11193,37465,23,63,2,2
11194,37465,23,64,2,2
11195,37465,23,65,2,2
11196,37465,23,66,2,2
11197,37465,23,67,2,2
11198,37465,23,68,2,2
11199,37465,23,69,2,2
11200,37465,23,70,2,2
11201,37465,23,71,2,2
11202,37465,23,72,2,2
11203,37465,23,73,2,2
11204,37465,23,74,2,2
11205,37465,23,75,2,2
11206,37465,23,76,2,2
11207,37465,23,77,2,2
11208,37465,23,79,0,0
11209,37465,23,80,10,10
11210,37465,23,81,10,10
11211,37465,23,82,10,10
11212,37465,23,83,10,10
11213,37465,23,84,10,10
11214,37465,23,85,8,10
11215,37465,23,86,10,10
11216,37465,23,87,9,10
11217,37465,23,88,10,10
11218,37465,23,89,12,10
11219,37465,23,90,10,10
11220,37465,23,91,94,100
11221,37465,23,92,84,100
11222,37465,23,93,82,100
11223,37465,23,94,4,4
11224,37465,24,101,58.33,100
11225,37465,24,102,38.78,100
11226,37465,24,56,2,2
11227,37465,24,57,2,2
11228,37465,24,58,2,2
11229,37465,24,59,2,2
11230,37465,24,60,2,2
11231,37465,24,61,2,2
11232,37465,24,62,0,2
11233,37465,24,63,2,2
11234,37465,24,64,2,2
11235,37465,24,65,2,2
11236,37465,24,66,2,2
11237,37465,24,67,2,2
11238,37465,24,68,2,2
11239,37465,24,69,2,2
11240,37465,24,70,0,2
11241,37465,24,71,2,2
11242,37465,24,72,2,2
11243,37465,24,73,2,2
11244,37465,24,74,2,2
11245,37465,24,75,2,2
11246,37465,24,76,2,2
11247,37465,24,77,2,2
11248,37465,24,79,0,0
11249,37465,24,80,10,10
11250,37465,24,81,9,10
11251,37465,24,82,9,10
11252,37465,24,83,9,10
11253,37465,24,84,9.5,10
11254,37465,24,85,6,10
11255,37465,24,86,8.5,10
11256,37465,24,87,9,10
11257,37465,24,88,9,10
11258,37465,24,89,9,10
11259,37465,24,90,10,10
11260,37465,24,91,86,100
11261,37465,24,92,76,100
11262,37465,24,93,89,100
11263,37465,24,94,3,4
11264,37465,25,101,4.17,100
11265,37465,25,102,10.2,100
11266,37465,25,56,0,2
11267,37465,25,57,2,2
11268,37465,25,58,0,2
11269,37465,25,59,0,2
11270,37465,25,60,0,2
11271,37465,25,61,0,2
11272,37465,25,62,0,2
11273,37465,25,63,0,2
11274,37465,25,64,0,2
11275,37465,25,65,0,2
11276,37465,25,66,0,2
11277,37465,25,67,0,2
11278,37465,25,68,0,2
11279,37465,25,69,0,2
11280,37465,25,70,0,2
11281,37465,25,71,0,2
11282,37465,25,72,0,2
11283,37465,25,73,0,2
11284,37465,25,74,0,2
11285,37465,25,75,0,2
11286,37465,25,76,0,2
11287,37465,25,77,0,2
11288,37465,25,79,0,0
11289,37465,25,80,10,10
11290,37465,25,81,0,10
11291,37465,25,82,9.5,10
11292,37465,25,83,10,10
11293,37465,25,84,9.5,10
11294,37465,25,85,10,10
11295,37465,25,86,9.5,10
11296,37465,25,87,0,10
11297,37465,25,88,0,10
11298,37465,25,89,0,10
11299,37465,25,90,0,10
11300,37465,25,91,81,100
11301,37465,25,92,59,100
11302,37465,25,93,69,100
11303,37465,25,94,2,4
11304,37465,26,101,79.17,100
11305,37465,26,102,36.73,100
11306,37465,26,56,2,2
11307,37465,26,57,2,2
11308,37465,26,58,2,2
11309,37465,26,59,2,2
11310,37465,26,60,2,2
11311,37465,26,61,2,2
11312,37465,26,62,2,2
11313,37465,26,63,2,2
11314,37465,26,64,2,2
11315,37465,26,65,2,2
11316,37465,26,66,2,2
11317,37465,26,67,2,2
11318,37465,26,68,2,2
11319,37465,26,69,2,2
11320,37465,26,70,2,2
